#{"t_start": 1764808870.413026, "env_id": "Ant-v5"}
r,l,t
-6.946314,15,450.113459
22.22009,61,450.168826
33.840596,30,450.196393
61.07853,72,450.261732
45.109746,58,450.314704
76.240037,461,450.737343
3.859985,20,450.755557
6.919819,61,450.814237
130.697173,1000,452.03847
94.717469,171,452.198213
4.662122,24,452.220409
85.274191,171,452.37879
27.086035,23,452.400798
-3.434325,30,452.427397
57.475927,210,452.621492
100.975348,110,452.721302
66.085089,172,452.880559
135.32622,1000,453.841405
16.091887,31,453.870601
56.591072,91,454.238747
44.094458,31,454.27169
53.00815,61,454.327679
54.676404,53,454.375345
4.263066,9,454.383418
6.866104,193,454.5752
24.563696,53,454.638195
47.214713,105,454.771777
83.026445,132,454.926497
18.660659,26,454.955393
65.98458,76,455.035675
108.000997,218,455.253261
32.643296,39,455.294487
-7.377246,32,455.328794
5.601891,103,455.436239
13.44251,214,455.661856
75.72949,281,455.965591
4.987473,39,456.017705
25.046197,38,456.061954
97.533327,1000,457.66643
12.801536,25,457.689273
83.465459,102,457.789684
25.355373,38,457.827974
14.221422,130,457.968393
-2.134529,110,458.078537
3.124245,38,458.115626
20.857241,30,458.144174
31.193275,221,458.354591
6.174117,53,458.4083
3.885795,64,458.473151
136.351606,241,458.707227
-101.988851,252,458.964591
105.824475,326,459.625251
44.514093,56,459.680872
6.889691,13,459.694225
31.126133,105,459.796533
72.300379,93,461.027502
116.327675,1000,462.007088
34.169778,156,462.154037
-7.757749,37,462.187605
24.20635,39,462.224065
-0.016001,30,462.251457
169.421511,1000,463.551206
67.079482,138,463.684546
8.581816,65,463.742301
157.534319,1000,464.841386
57.185308,304,465.486549
35.775911,47,465.529372
21.339775,76,465.600333
139.886851,1000,466.571586
30.047794,33,466.60398
77.629268,110,466.714696
49.205122,70,466.785615
-2.045842,17,466.80178
26.616146,45,466.844147
3.863299,36,466.878132
64.813064,153,467.035554
4.278374,20,467.056199
2.774445,84,467.141409
28.439872,55,467.194543
39.312968,40,467.232626
19.15298,40,467.557765
17.773156,61,467.615527
193.276544,323,467.947052
130.14794,258,468.190938
40.269957,134,468.316121
30.159029,98,468.406265
4.778637,71,468.470545
8.843757,45,468.511281
35.513473,60,468.567025
-1.404416,45,468.608629
44.981058,56,468.66396
4.275438,22,468.684335
61.686767,83,468.761047
3.075757,46,468.806516
36.75553,120,468.916618
51.147037,173,469.077862
22.351462,98,469.174641
34.044256,102,469.280604
69.555034,108,469.384027
6.024458,9,469.392213
39.000162,192,469.866025
33.707018,108,469.968209
28.485885,315,470.279087
154.545171,467,470.711539
104.165622,126,470.82671
-39.069142,190,470.998709
6.30156,20,471.016758
4.499427,23,471.037832
49.4236,43,471.076811
40.362164,51,471.125189
36.970076,127,471.242597
-17.296869,271,471.506527
49.409422,91,471.602186
42.550349,36,471.650288
-30.310612,174,472.142454
-1.093454,20,472.162688
230.809154,284,476.299363
44.986193,56,476.359023
30.073071,46,476.410662
35.007069,66,476.493696
20.807931,207,476.703393
15.679252,40,476.741248
-8.462801,30,476.774316
65.161638,44,476.819114
23.714183,79,476.891387
39.776702,165,477.070515
80.482437,131,477.201005
-0.062052,22,477.228238
5.115449,33,477.260464
14.780532,94,477.355697
70.487764,187,477.560524
25.72048,88,477.658811
193.757287,1000,479.042521
63.525518,77,479.124407
86.27717,113,479.231796
-4.076197,53,479.283242
4.288637,19,479.301294
52.202991,104,479.397518
196.470707,1000,480.435982
82.969408,87,480.837139
1.841514,21,480.859658
36.159146,135,481.001917
49.813616,65,481.062998
63.614705,130,481.202543
38.294461,83,481.284959
35.895665,137,481.414973
10.197876,22,481.438751
23.702603,56,481.490185
-13.06533,183,481.716638
30.175172,112,481.818973
249.926959,1000,482.798592
50.036668,131,483.19683
-31.843166,144,483.328102
122.043728,212,483.521606
19.036666,112,483.628834
31.905645,58,483.682204
205.245985,242,483.905171
3.166134,42,483.944136
142.416126,268,484.189352
21.140948,40,484.225322
19.925704,102,484.32018
45.519811,132,484.439654
336.416989,1000,485.653857
29.00385,110,485.755587
21.057021,32,485.78577
11.152088,47,485.829241
2.16843,17,485.843647
38.6894,30,485.872451
34.774765,39,485.909931
370.181303,1000,486.903584
28.08187,101,487.018235
135.536731,241,487.318049
9.495802,31,487.34855
69.420291,64,487.705268
134.220302,249,490.866099
31.695746,36,490.901465
50.323862,74,490.980774
266.058665,356,491.327388
163.238167,290,491.620682
15.61913,69,491.690571
226.232434,1000,492.945227
154.731099,537,493.586242
68.128212,68,493.684427
70.292628,99,493.829432
212.932813,1000,494.99017
53.156009,137,495.133951
7.618548,54,495.190508
196.942138,1000,496.766557
-2.662923,115,496.906245
253.613337,1000,498.198808
224.768614,1000,500.152548
21.85356,60,500.230579
221.488269,399,500.703807
17.257458,14,500.718319
295.214277,1000,502.88013
326.188895,1000,504.138063
336.241576,1000,510.006252
30.33125,186,510.205639
77.437394,95,510.302247
285.483855,1000,511.398359
112.300916,152,511.568426
27.712483,25,511.593443
37.340489,153,511.765104
89.327984,102,511.877505
525.429412,832,513.142081
399.195634,1000,514.169748
271.035821,1000,515.628562
11.568044,34,515.670643
123.817982,305,516.037134
73.526124,114,516.160423
250.985702,1000,518.415376
104.077284,242,518.713558
135.280013,222,518.975765
40.869352,176,519.187436
3.400862,14,519.202809
73.459267,166,519.393903
0.50792,19,519.413709
17.352359,46,519.471422
309.464657,512,520.039505
-7.746823,20,520.061859
62.80866,81,520.159153
68.117432,61,520.235603
183.628259,398,521.499512
2.229512,27,521.528331
81.735068,349,522.043152
312.392971,1000,523.455968
311.805355,1000,529.506471
76.078943,99,529.61409
195.835546,515,530.15181
57.114249,99,530.25581
148.186326,186,530.455705
340.703044,1000,532.808997
380.576247,601,533.703156
325.99774,869,534.884257
38.340282,48,534.938138
184.506585,364,535.818518
211.688912,337,536.197247
45.23536,71,536.275559
322.819933,1000,537.547603
53.271941,87,537.639101
338.058077,1000,539.142442
18.267656,23,539.16532
31.093695,112,539.280989
157.867984,220,539.557223
13.60314,38,539.624325
114.490537,201,539.93884
-2.144302,18,539.965093
359.165724,1000,542.1016
58.431763,70,542.198475
227.79053,392,542.776047
26.576522,173,542.99821
302.204816,1000,549.024204
75.660323,89,549.130741
81.188962,160,549.709651
62.680802,79,551.183462
169.648286,252,551.665764
114.650286,177,552.023335
28.926394,167,552.271625
338.155458,1000,553.604672
104.607569,578,555.664131
350.686629,1000,556.918334
21.719331,152,557.093143
63.062887,340,557.533222
6.613974,14,557.553438
123.466405,130,557.740523
92.653041,155,557.988744
47.460697,70,558.095929
42.413028,65,560.656286
407.374597,1000,562.11083
69.935442,247,562.484124
58.165317,44,562.552509
65.04444,57,562.637311
69.426889,114,562.793916
84.556662,228,563.07469
379.167237,1000,564.970829
251.166393,342,565.421312
40.912287,146,565.594843
21.675842,91,565.701898
321.87383,574,566.392499
39.836883,201,566.625046
96.746698,251,567.50946
382.58036,564,568.159667
64.330917,83,568.260185
206.84119,427,573.993519
83.453609,221,574.232476
2.191445,18,574.252853
255.877526,600,575.391653
104.555563,124,575.525068
12.178315,52,575.580191
55.991754,173,575.770273
96.456591,138,575.921493
319.364742,1000,577.066025
381.25703,1000,578.986936
461.795779,1000,580.18645
47.75886,129,580.320452
452.917633,1000,582.228253
170.715622,185,582.420296
150.849094,224,582.652516
39.210905,29,582.684126
0.199318,18,582.705239
13.596246,18,582.724808
42.097282,184,582.944616
433.171817,807,584.507818
31.850291,47,584.559663
74.032727,109,584.681026
147.439591,276,584.996886
98.510845,101,585.112591
69.380474,242,585.39151
56.592409,108,585.514468
14.59573,32,585.551021
77.351116,135,585.705854
349.77549,485,586.263493
155.452965,434,586.809473
111.823702,134,587.668591
37.454304,181,587.892583
133.157596,198,588.175828
18.340474,21,588.205646
64.227972,102,588.35752
113.329514,178,588.582727
253.023543,647,594.391851
44.319193,94,594.487751
76.711088,183,594.676987
28.371801,42,594.721378
120.429038,256,594.991144
134.281228,131,595.487291
23.506965,51,595.538201
507.015939,1000,596.692392
27.253104,46,596.751572
69.481603,102,596.876856
76.806692,216,597.14501
85.904745,129,597.320507
195.522643,435,598.655493
343.789053,878,599.565523
89.301303,91,599.670091
47.89134,339,600.044648
322.322085,485,600.592285
376.309313,1000,602.045528
213.873536,794,602.971523
452.45499,1000,604.825782
-14.288049,16,604.844457
318.604226,445,605.375655
229.108204,359,605.7781
182.785968,319,606.108935
409.75119,1000,607.746336
87.175171,95,612.950453
9.25747,25,612.983799
299.957902,750,613.856677
189.112657,259,614.130179
120.457124,315,614.475263
105.946694,160,615.108342
310.227994,866,616.067798
91.867881,139,616.20848
66.971102,95,616.304993
22.839341,23,616.328414
542.686694,1000,617.776854
258.75048,496,618.282919
48.995032,52,618.334616
463.879863,1000,619.360806
107.755347,308,620.099335
238.897613,437,620.550556
129.423482,167,620.721415
120.956016,285,621.014627
18.523573,31,621.04563
201.250666,236,621.288477
411.54165,1000,622.85707
50.706071,212,623.072033
291.089998,601,623.691539
175.811774,281,623.991552
444.075727,1000,625.434751
62.198055,110,625.54732
381.782573,505,630.682577
415.361266,1000,631.728856
65.876479,88,631.818875
84.528404,121,631.94244
577.529896,1000,633.357988
329.591871,837,634.216771
418.052801,1000,635.617718
256.535296,486,636.113372
587.697882,765,636.895926
228.53687,426,637.683191
139.679832,379,638.065257
27.306362,31,638.096257
63.995795,125,638.225617
25.642402,67,638.295079
592.219673,1000,639.327711
521.935842,877,640.624483
345.811948,674,641.389722
161.418982,258,641.695078
568.343269,1000,648.065141
217.623715,360,648.483232
88.483099,422,649.004999
508.387025,1000,650.446215
317.872199,514,651.025666
558.508522,1000,652.095549
341.864014,596,652.996585
104.279704,125,653.154077
392.037083,764,653.85868
315.458693,622,654.618565
321.575413,474,655.687515
88.355101,208,655.904547
518.885508,1000,656.994242
88.70253,138,657.145088
101.351842,192,657.34966
99.578515,432,658.311946
394.812957,824,659.191292
316.949936,414,659.620628
60.634407,173,659.804974
180.757039,217,664.907552
614.708388,1000,666.54373
12.836212,31,666.580711
363.100188,454,667.092413
483.578552,1000,668.755484
668.273057,1000,669.865919
66.717883,144,670.025729
101.284406,196,670.244313
462.094387,1000,671.918333
451.593829,1000,673.104293
474.765675,1000,674.839947
461.97034,1000,676.084501
755.269623,1000,677.449496
342.019163,371,677.791846
25.072956,29,677.820702
54.372667,46,677.865435
119.664028,128,677.981483
142.467898,143,678.124784
497.193595,1000,683.562256
184.921176,217,683.832738
105.702088,91,683.938113
426.867119,852,684.86342
577.381408,1000,686.812311
106.13018,112,686.938158
323.180502,547,687.554929
110.151174,173,687.758785
448.335179,637,688.52274
41.584832,74,688.603959
112.64241,92,688.702394
494.151377,1000,690.373898
288.378594,316,690.701622
80.295602,95,690.798601
538.108898,1000,692.377741
58.218529,136,692.530483
362.198933,440,693.043339
292.823833,461,693.487868
96.77048,129,693.607324
61.474582,193,693.787774
443.534812,623,694.68137
459.82365,1000,695.621937
213.352389,274,700.108905
560.930228,1000,701.309178
530.443162,1000,702.242765
459.017291,1000,703.463323
581.242732,1000,704.393548
815.248756,1000,705.656309
91.739674,64,705.718602
569.471107,1000,706.720072
323.303546,429,707.153046
632.242965,842,708.280892
725.232841,1000,709.252856
579.837201,1000,710.53384
53.172879,57,710.586755
599.596788,1000,715.874581
555.466057,1000,717.156444
538.687488,1000,718.121776
485.90091,719,719.101639
812.434469,1000,720.067884
486.32132,577,720.655791
598.78092,1000,722.165697
281.932531,584,722.731368
109.077936,146,722.866509
251.565618,877,724.005582
381.821969,804,724.764745
462.341919,1000,726.012747
118.524375,129,726.191654
51.086306,51,726.259919
295.619652,696,727.202699
594.563247,1000,732.795186
213.559917,329,733.421247
146.323195,309,733.790991
546.122567,1000,734.841204
124.1925,257,735.076906
204.462178,236,735.670095
285.088629,480,736.119682
486.878572,1000,737.059322
476.026729,1000,738.392919
38.407364,40,738.429773
407.967807,923,739.380218
252.574092,390,739.828466
43.593643,105,739.948657
130.728346,140,740.419503
597.278599,1000,741.43588
395.414078,753,742.155226
299.676519,433,743.157231
595.960097,1000,748.987484
509.457472,643,749.690253
601.226802,1000,750.920809
110.271389,95,751.006719
131.90342,290,751.273313
214.043578,347,751.600415
634.334334,690,752.546968
451.531104,889,753.383322
267.221884,273,753.63728
565.20637,551,754.141361
695.330338,1000,755.362231
912.913032,1000,756.31967
623.02011,887,757.45989
529.249238,1000,758.495964
74.435539,154,758.648044
380.401961,380,759.347117
229.81596,235,759.592758
552.663875,1000,764.7804
274.263125,537,765.316653
733.87512,1000,766.570408
99.911966,172,766.749374
609.991413,1000,767.72734
584.944738,1000,769.08981
422.649251,422,769.501231
731.862982,1000,770.900677
678.402037,1000,771.944708
48.039958,50,771.991706
303.644359,564,772.510493
341.095886,364,773.114669
604.888104,643,773.727275
634.60537,1000,774.655621
401.529692,399,775.304724
514.731184,1000,780.947419
554.111965,1000,782.402259
183.705539,192,782.600925
312.199376,314,782.923514
601.317696,526,783.465701
118.728865,127,783.598224
229.662271,233,783.863526
593.163783,1000,785.371664
140.937532,131,785.506724
698.61023,1000,786.640227
841.82058,1000,788.038141
280.011959,275,788.328279
676.862337,1000,789.456734
43.894667,52,789.513006
921.292484,1000,790.981399
63.169585,125,791.125075
718.199029,756,791.838594
5.171658,21,791.859187
275.326908,420,797.057511
360.077189,385,797.413513
659.127104,1000,798.351446
628.453319,1000,799.890246
551.777517,645,800.669385
621.867409,761,801.518063
739.459211,1000,803.167628
105.089517,103,803.261456
441.223232,536,803.794717
161.412886,302,804.076752
229.449516,241,804.598561
540.360297,1000,805.651559
1053.533133,1000,806.617321
202.66142,219,807.088956
829.352801,896,807.910777
200.898857,242,808.132217
43.996977,20,808.149282
636.439595,1000,812.920665
21.523902,25,812.945261
147.157608,137,813.075504
148.803506,247,813.359543
767.672728,1000,814.363671
68.187258,81,814.476039
777.286553,1000,815.834739
764.517955,1000,816.919076
392.522521,353,817.724435
965.45083,1000,818.804927
44.70959,25,818.830068
10.699808,37,818.871133
366.38774,385,819.274174
20.887839,25,819.301923
311.160745,339,819.68532
156.101848,268,820.232213
273.197294,410,820.627872
546.478598,1000,821.579521
150.745156,131,821.699297
220.659969,227,821.911814
648.501647,1000,823.233875
999.373867,1000,827.57711
487.470718,594,828.405986
504.285229,615,828.974949
253.821122,293,829.241587
871.584741,1000,830.473217
195.849812,197,830.658633
119.2301,151,830.798932
86.656568,139,830.925242
634.34569,1000,831.858378
808.106007,849,833.158953
620.570323,864,834.072843
907.389847,1000,835.450212
222.449364,225,835.658651
284.93237,273,835.945327
232.252894,236,836.179984
542.721798,1000,837.221689
782.416248,1000,838.494429
257.885219,262,838.735935
308.959849,300,843.989778
692.568909,596,844.957736
808.503634,776,845.788983
54.462788,58,845.855094
16.117161,25,845.881981
459.347479,818,846.795133
912.216307,1000,848.410055
227.384739,271,848.701887
719.724263,1000,849.883207
112.570298,104,850.79541
871.18326,1000,852.057044
594.243084,1000,853.802485
259.507044,524,854.410458
90.96327,102,854.522798
284.360916,290,854.825297
373.467696,462,855.322045
53.479229,87,855.415364
1067.270599,1000,857.275762
550.263205,1000,863.206108
923.482973,1000,865.811398
119.706112,117,865.930448
996.290621,1000,867.02822
743.318168,1000,871.423331
649.237185,1000,872.83265
29.068673,45,872.892853
299.897398,313,873.3459
579.416853,449,874.446771
585.38767,1000,875.5273
467.346256,456,876.162499
257.048266,290,876.526837
896.926685,1000,878.520244
202.494142,148,878.675517
752.863214,1000,879.836636
1048.195591,1000,886.014064
564.70366,677,886.703053
948.112874,1000,888.097874
677.265927,1000,889.135958
911.545521,851,890.897537
1026.474668,1000,891.930437
212.875289,237,892.207872
438.330276,442,893.224765
904.312798,1000,894.309116
888.838305,1000,895.826013
598.666037,625,896.471854
501.412787,451,896.95555
1012.055656,939,897.953336
226.181114,262,898.626033
798.631716,920,904.29597
301.138196,263,904.552695
1048.102975,1000,905.80184
145.056433,148,905.935412
21.327815,21,905.95478
1106.536511,1000,906.927432
565.021842,582,908.280358
364.893416,428,908.698234
1088.913569,1000,909.693132
444.330794,346,910.07532
28.714948,22,910.101864
809.281802,1000,911.636393
1016.755133,1000,912.704444
993.264196,1000,914.127139
46.139757,51,914.178694
71.798391,70,914.248192
49.393252,51,914.298401
201.956563,216,914.532606
839.559806,1000,916.149371
1138.740552,1000,921.406071
366.211033,296,921.737356
1143.137497,1000,923.267262
750.73824,1000,924.309402
260.390906,324,924.65192
123.904239,223,924.888028
829.032012,1000,926.303061
975.791545,955,927.276234
849.939281,809,928.449127
928.199332,1000,929.487969
87.555643,89,929.578927
626.583018,478,930.623937
307.760423,298,930.922518
117.328512,104,931.032217
256.808504,225,931.278729
1017.632893,1000,932.360518
146.675567,133,932.516677
1044.207284,1000,937.190117
317.788799,394,937.559256
1094.081261,945,938.712512
1112.278536,1000,939.637792
391.876824,281,939.925088
825.402667,769,940.922689
1092.008258,1000,941.84331
1153.058186,941,942.707753
807.436811,1000,943.925706
718.494883,590,944.47758
384.264046,390,944.857316
289.227893,287,945.514974
120.111672,81,945.600767
754.381604,774,946.430811
1059.152884,1000,952.147031
55.306507,65,952.206081
700.524389,1000,953.166847
1122.332709,993,954.445119
984.655016,813,955.263454
594.460105,496,955.743657
315.759546,296,956.031825
997.2748,711,957.166745
683.312122,1000,958.21275
684.411977,518,958.690924
250.273522,167,958.873272
765.495708,1000,960.248539
261.355641,209,960.456583
951.18572,857,961.349879
397.979066,608,962.199275
817.344216,1000,963.180017
683.159326,1000,968.103717
953.766843,747,968.841047
274.811846,241,969.072866
63.614723,66,969.136478
1034.664874,1000,970.487384
800.210057,1000,971.482398
1073.830085,866,972.810973
1033.47924,1000,973.801233
204.261899,165,973.974164
747.813097,664,974.973054
1016.941086,813,975.750514
284.727826,267,976.029952
231.292344,178,976.200752
532.633071,467,976.646871
630.144848,1000,977.944327
411.478885,288,978.240178
878.269267,732,982.542158
914.899217,896,983.729763
447.22165,323,984.047976
1256.627706,1000,985.027474
552.988911,393,985.719971
761.059697,561,986.268782
31.562211,28,986.295284
1356.940566,1000,987.270464
707.791732,634,988.189129
505.722632,452,988.676777
1261.597396,1000,989.671183
828.599238,1000,990.995354
588.809773,499,991.491143
1258.384733,1000,992.77237
88.144642,82,992.84999
259.455168,174,993.043489
694.938636,532,993.602089
282.55375,188,997.286283
95.913693,110,997.394843
1088.524654,862,998.505896
612.751889,488,998.980403
867.301761,1000,999.95802
111.806516,69,1000.028912
261.482076,268,1000.591137
400.429067,294,1000.870198
707.856735,1000,1001.90107
246.482707,191,1002.093393
198.471919,162,1002.256874
165.902893,135,1002.394585
1282.366959,1000,1004.17019
449.633718,359,1004.528967
752.290838,1000,1005.981614
1328.313727,1000,1007.043323
134.215208,97,1007.139486
413.901451,371,1007.52425
1275.558449,1000,1008.990811
594.171023,618,1012.899125
213.442227,357,1013.264138
385.141006,268,1013.53197
834.421793,684,1014.571772
1225.52168,1000,1015.574875
728.875383,1000,1016.929921
332.579661,281,1017.208976
201.21071,158,1017.370128
135.889106,124,1017.498855
224.214001,152,1017.655707
82.917476,55,1017.711711
20.506331,23,1017.733608
1203.902479,998,1019.132135
678.704485,1000,1020.199313
384.446915,335,1020.53851
1187.907985,1000,1021.937156
359.842196,297,1022.256587
74.40716,53,1022.316628
131.708349,100,1022.41674
998.993979,814,1023.300686
149.211451,122,1023.424011
855.271625,693,1024.474039
1208.74818,1000,1029.496033
75.746068,64,1029.578506
61.107629,41,1029.640009
714.583822,1000,1032.054666
1165.356918,1000,1033.44164
229.125148,167,1033.61842
960.634965,624,1034.705811
935.334478,1000,1035.855731
346.870766,252,1036.177443
255.305301,197,1036.383828
253.431131,252,1036.648573
430.229007,347,1037.516232
481.435753,403,1037.926069
753.713053,1000,1039.10981
922.0968,656,1040.778279
927.358161,628,1041.49648
321.407435,291,1041.902069
417.320259,332,1042.268489
996.476047,826,1043.67006
1399.230861,1000,1048.131516
687.135695,1000,1049.829958
773.490285,585,1050.421953
344.113659,261,1050.683875
368.34909,295,1050.982196
385.111205,292,1051.290267
394.286035,287,1051.580893
139.449382,103,1051.684209
117.289404,83,1052.230553
713.388313,1000,1053.222837
864.471583,658,1053.855197
1277.582176,1000,1055.101308
93.657928,76,1055.178394
948.09222,1000,1056.152894
921.487403,1000,1057.543142
981.362061,1000,1058.530105
127.506472,105,1058.626264
1025.080283,1000,1064.092194
613.767396,574,1064.648839
1283.685886,882,1065.738032
34.550969,37,1065.770935
849.975443,584,1066.332745
131.431363,107,1066.438567
492.568723,388,1066.836171
1018.181586,1000,1068.302983
753.093048,1000,1069.325937
823.858003,673,1069.940163
277.045222,211,1070.487341
1047.167004,1000,1071.549007
219.83953,139,1071.718274
931.279448,1000,1072.958123
13.766061,20,1072.978539
886.246339,1000,1073.953202
862.5823,655,1074.61111
1250.017966,1000,1079.471205
1376.201847,1000,1080.399067
699.648901,451,1081.10441
90.786206,61,1081.158639
1367.424746,1000,1082.066645
399.887568,282,1082.317601
69.775807,63,1082.374861
1124.642231,782,1083.343996
62.930238,47,1083.385911
257.148007,173,1083.543459
330.068235,280,1083.795322
1221.645342,862,1084.5775
720.06539,1000,1085.791105
1023.547847,1000,1086.718824
785.718095,640,1087.573849
19.126477,22,1087.594244
1186.980646,1000,1088.532216
803.837058,1000,1091.777503
615.698557,541,1092.276877
457.16866,313,1092.565902
1299.333637,939,1093.44665
655.054466,1000,1094.642303
365.120768,246,1094.861098
77.846861,50,1094.906147
730.206663,514,1095.369799
358.517329,240,1095.58971
1070.593058,718,1096.524896
1343.217417,1000,1097.427169
1317.108183,1000,1098.620398
34.86079,25,1098.643021
724.727294,595,1099.187699
24.244449,19,1099.205929
1368.298417,1000,1100.438571
765.050243,1000,1101.429896
1254.369021,1000,1106.206561
582.692803,765,1106.912458
1324.683873,1000,1107.868521
73.964455,43,1107.908011
1440.93375,1000,1109.097879
862.854867,588,1109.634612
486.460267,306,1109.905748
747.973034,1000,1111.093323
261.338652,206,1111.289876
1135.390488,849,1112.057847
516.97,356,1112.642633
813.546718,552,1113.173228
491.857413,290,1113.431068
469.672359,244,1113.659016
922.750134,646,1114.258592
925.268147,812,1115.281185
1411.281364,1000,1119.052031
1341.538983,1000,1120.311206
1461.020769,1000,1121.246138
557.046887,376,1121.627585
179.615009,130,1122.060287
568.309571,1000,1122.981626
379.890046,270,1123.23005
360.063379,275,1123.479554
315.777981,187,1123.659431
76.531473,49,1123.704017
711.213574,549,1124.544548
460.86808,318,1124.832604
289.405327,186,1125.016559
124.240057,190,1125.197401
165.456337,126,1125.317022
196.881508,119,1125.425154
750.291053,1000,1126.658206
94.875795,66,1126.719013
707.86369,543,1127.212394
1116.473986,1000,1128.141696
397.855905,337,1128.758414
858.961141,1000,1129.697904
777.248443,1000,1134.157911
591.84295,337,1134.457623
98.267297,66,1134.521179
1172.617409,1000,1135.461424
1339.394301,1000,1136.686728
124.429792,63,1136.742291
1428.07159,1000,1137.655826
839.408812,1000,1138.878851
1502.176644,1000,1139.893858
913.87468,1000,1141.148965
187.832764,114,1141.259635
413.570697,293,1141.535785
1230.570045,892,1142.366361
414.744379,288,1142.64995
625.778512,439,1143.34855
150.03392,94,1143.432942
746.558777,1000,1147.055424
1288.278664,1000,1148.343834
786.619885,539,1148.835265
1293.81273,838,1149.591018
123.331168,64,1149.647331
586.366551,332,1150.232755
736.860095,1000,1151.157798
1075.077978,683,1151.817907
99.817424,37,1151.853681
1229.59154,1000,1155.085363
1001.006324,1000,1156.05137
281.46895,201,1156.278446
1510.876045,1000,1157.618393
778.703262,537,1158.156554
1285.69503,871,1159.740685
794.030857,1000,1164.86093
65.336593,54,1164.943613
417.809215,267,1165.344208
971.838587,1000,1170.604861
1316.969287,943,1171.971637
127.537043,108,1172.125571
526.155365,339,1172.623293
1021.157921,1000,1177.403203
956.517593,1000,1179.010526
55.544629,58,1179.104047
190.202302,111,1185.467629
823.750963,1000,1186.713503
1256.877513,876,1187.819931
781.221475,1000,1194.540801
191.316501,119,1194.691414
1199.185821,720,1195.604988
545.584043,395,1196.722587
1760.98909,1000,1202.005164
22.92237,23,1202.034036
1366.258054,1000,1203.822876
326.058039,215,1204.090504
856.441608,512,1204.725855
685.520123,1000,1206.02078
607.229775,419,1210.087053
605.096437,450,1210.65294
195.279443,139,1210.821787
1592.873065,1000,1212.056289
1050.49078,1000,1214.341735
910.202827,595,1215.060153
1562.837909,1000,1217.009351
1276.328877,760,1218.014547
46.686138,31,1218.057196
412.63034,225,1218.302213
159.642478,108,1218.410849
186.057911,122,1218.534323
97.932861,49,1218.584819
177.537058,105,1218.691511
782.571166,1000,1224.05409
87.581411,52,1224.114192
1310.515899,709,1225.034324
647.783859,443,1225.555511
755.538547,1000,1227.324751
46.925247,38,1227.373809
1084.971606,1000,1228.691425
883.104212,1000,1230.323634
223.250541,131,1230.469407
343.188539,229,1230.722992
329.446688,250,1231.000576
972.065743,1000,1232.561754
787.897992,1000,1233.887479
600.712924,364,1234.276037
380.985782,233,1234.49839
429.97225,330,1235.120899
805.302624,1000,1236.872714
258.882061,163,1237.039953
239.201609,135,1237.1627
383.998832,245,1237.395156
72.898815,62,1237.452674
1090.220155,705,1241.664294
291.683144,152,1241.801983
313.790137,204,1241.991374
909.42715,595,1242.537194
563.599618,362,1242.881497
1515.625479,1000,1244.079169
286.527167,258,1244.311338
1507.261005,1000,1245.223526
294.91627,201,1245.683304
223.554243,137,1245.804859
930.843727,585,1246.344005
1520.257884,1000,1247.265301
389.729065,320,1248.028757
905.806007,1000,1248.961882
61.028858,43,1249.000558
1490.264294,1000,1250.86708
1448.777318,1000,1251.872764
998.801897,757,1256.551347
176.352794,122,1256.666416
524.093353,366,1257.301969
1492.037435,1000,1258.269969
685.536897,396,1258.648598
787.955333,1000,1259.913671
884.374085,537,1260.426082
133.15916,83,1260.506263
23.606425,28,1260.531512
1471.370036,1000,1261.782965
791.870063,1000,1262.793137
190.860559,83,1262.872908
17.436266,23,1262.89281
92.045514,48,1262.955013
298.492227,243,1263.189142
266.687063,177,1263.362722
626.821841,411,1264.054239
699.121281,433,1264.470769
898.687659,1000,1265.440909
138.661566,82,1265.521941
773.942598,465,1266.259957
211.014555,119,1266.371903
1372.301063,992,1267.324843
209.42049,173,1267.491615
140.849068,109,1267.595726
945.238973,1000,1272.295215
1462.566425,917,1273.183684
1616.216699,1000,1274.447181
929.31788,1000,1275.435241
1219.952853,1000,1276.695695
701.420519,467,1277.151546
235.376587,149,1277.293519
546.45867,372,1277.65359
1200.286761,706,1278.330765
1597.311109,1000,1279.61113
1365.500395,1000,1280.599154
1404.545172,1000,1281.800472
528.362279,348,1282.114928
548.421664,317,1284.644331
1194.160497,1000,1285.838733
542.811314,311,1286.124466
1569.952662,1000,1287.030495
282.027968,199,1287.212823
801.036815,508,1287.948076
766.998838,1000,1288.876423
919.59955,1000,1290.11125
180.089172,79,1290.184583
758.698958,483,1290.622536
850.300002,583,1291.167229
254.950197,146,1291.301132
1540.385744,1000,1292.491417
1616.715632,1000,1293.405854
401.256231,295,1293.6797
1063.506613,1000,1295.388061
601.335831,420,1298.255613
287.665296,168,1298.413905
1644.770364,1000,1299.654856
1086.481198,1000,1300.616425
1249.458188,1000,1301.861227
1305.706547,1000,1302.804754
739.381304,508,1303.292132
1502.239817,1000,1304.554933
170.812303,123,1304.672254
763.269534,458,1305.11599
281.385728,162,1305.272707
247.426893,238,1305.503222
1717.884267,1000,1306.75157
1614.322702,1000,1307.72678
589.444273,375,1308.407748
60.433298,39,1308.443692
1556.403183,1000,1312.75032
500.834687,322,1313.135157
180.011584,259,1313.443241
1590.447821,1000,1315.724765
495.148991,272,1316.035964
1155.793031,741,1316.920305
336.514265,229,1317.201708
162.231259,103,1317.355754
295.534241,191,1318.292814
596.001658,289,1318.641935
75.472158,52,1318.706674
524.446368,287,1319.038608
