#{"t_start": 1764883055.9193907, "env_id": "Ant-v5"}
r,l,t
16.938515,16,419.214377
13.108225,110,419.321142
23.171671,62,419.384321
30.998609,72,419.449072
56.599943,262,419.700008
-3.879016,119,419.828002
87.0663,225,420.066006
12.034423,18,420.082879
30.144661,243,420.315427
11.342402,63,420.391758
77.124793,129,420.515374
25.893142,22,420.535459
13.488471,24,420.561619
150.644209,308,420.857988
141.965579,1000,425.163132
25.675021,39,425.200289
0.407512,58,425.254196
2.736089,17,425.269936
-28.636564,111,425.383708
45.566974,88,425.477638
42.456864,51,425.535038
19.43158,88,425.618814
3.111973,53,425.68069
66.721049,126,425.801564
22.326053,47,425.845477
15.232965,131,425.965387
168.448008,303,426.26289
1.241793,37,426.297259
-7.643997,154,426.719475
14.936665,44,426.759828
69.473694,117,426.867528
77.456809,246,427.092229
104.193636,132,427.216941
21.965654,29,427.244572
2.250448,132,427.36758
41.000864,120,427.486176
36.353381,61,427.543556
-5.012311,45,427.584606
80.884103,128,427.701594
-4.953251,32,427.73
123.501228,1000,428.99512
232.457249,1000,430.01219
157.439806,1000,431.336498
96.116798,232,431.565546
39.458455,89,431.6485
96.695559,106,431.764687
19.563299,14,431.779284
79.466465,152,431.933582
29.388046,79,432.019315
61.021702,94,432.11005
11.567007,33,432.141192
70.679531,355,432.490793
259.16526,1000,433.756257
17.765962,266,434.006116
18.668031,48,434.050083
29.27218,64,434.109397
15.181188,27,434.133514
192.041662,1000,435.098173
31.588594,176,435.305028
65.427252,101,439.594337
29.727581,163,439.746643
46.792245,49,440.07932
19.428403,91,440.164026
98.083803,146,440.297833
40.600556,45,440.340747
219.373144,1000,441.309451
37.482233,59,441.366771
111.645864,292,441.649861
105.26959,179,441.816297
33.99269,42,441.854388
151.629397,197,442.356285
93.153056,199,442.550527
204.743152,1000,443.591087
28.88109,52,443.640911
229.641563,1000,444.939572
246.784666,1000,445.883721
31.501212,104,445.987008
59.411444,57,446.03993
0.135189,206,446.23289
113.055959,494,447.015549
256.077999,1000,448.009804
22.503335,41,448.04654
276.528152,1000,449.322984
285.626424,1000,450.319324
69.720372,128,450.444578
12.451505,35,450.480087
85.316703,205,450.688432
96.283293,113,450.808045
125.162902,186,455.275885
27.0117,38,455.311004
20.016561,65,455.370139
293.77839,1000,456.589819
152.145868,300,456.866283
75.283369,133,456.997928
63.893201,110,457.098814
-2.060988,190,457.271416
73.218004,187,457.449086
7.874853,17,457.463738
223.68611,1000,458.829553
25.813912,163,459.001941
94.837529,149,459.177604
201.364825,341,459.560294
19.165141,82,459.633756
433.348893,1000,460.911817
48.026114,53,460.970258
-14.839626,211,461.176126
30.710672,71,461.241722
124.759256,237,461.471094
298.941572,1000,462.441805
42.172284,122,462.561048
73.210569,324,463.157809
30.468346,147,463.293928
104.777615,129,463.413937
271.994105,1000,464.356283
177.296902,401,464.736968
269.101264,791,465.773298
67.448353,151,465.912777
2.983026,24,465.935068
72.177812,75,466.007942
14.855995,45,466.048902
125.763884,377,469.989862
301.789436,1000,471.309749
13.830517,73,471.388304
65.140191,107,471.496164
120.313158,223,471.734214
353.337631,1000,472.753523
281.278896,701,473.80988
201.103512,354,474.14603
311.962878,1000,475.100519
136.803882,257,475.335618
375.683694,1000,476.548956
18.748556,58,476.602469
269.235378,1000,477.530168
302.494407,1000,478.740396
159.756699,414,479.126645
65.915508,96,479.215029
137.893651,227,479.42437
163.385635,306,479.706049
43.450066,40,479.742448
27.784755,32,480.051383
5.320822,45,480.093182
51.53158,53,480.141969
34.463105,129,480.258963
79.323977,97,480.34662
39.411057,158,480.494031
127.164762,288,480.755344
43.957257,58,480.808382
153.516793,307,485.456908
269.934692,549,485.971989
94.716153,258,486.224352
349.783241,1000,487.565473
160.467228,422,487.981117
19.295339,53,488.041033
188.981743,165,488.193387
54.301164,119,488.311533
34.101588,107,488.413515
171.729878,588,489.342353
173.620904,277,489.639333
265.487323,671,490.332819
74.565427,70,490.413209
393.157685,1000,491.786529
460.171361,1000,492.795947
390.117711,1000,494.016959
17.55054,53,494.065841
409.301996,608,494.63359
75.352478,442,495.040631
91.007621,163,495.190439
175.952556,269,495.436623
164.453493,225,495.644093
38.041315,70,495.985559
332.856126,1000,501.049984
161.247435,309,501.332397
159.916195,333,501.645171
339.420149,1000,502.874941
35.526205,108,502.976937
202.563406,232,503.204321
335.562404,628,503.82142
124.896505,429,504.261362
263.575588,1000,505.53656
69.295078,125,505.651856
366.26218,1000,506.915189
101.035314,106,507.017837
432.199363,1000,507.962986
232.110395,282,508.229542
223.526706,336,508.539517
326.361423,1000,509.873126
362.072321,1000,510.887656
351.407916,1000,516.615407
215.02181,331,516.92357
312.15036,628,517.50677
103.483343,298,517.785933
445.630031,1000,519.031851
33.107218,107,519.14661
98.465055,114,519.249171
102.516074,225,519.455053
18.354607,29,519.481907
18.736862,36,519.514397
53.797572,83,519.591072
96.697826,132,519.716955
226.729858,288,519.982719
537.827618,1000,521.2868
47.483592,42,521.333377
136.004639,200,521.532931
99.203595,158,521.693322
133.277612,388,522.092306
455.456158,1000,523.397169
60.672654,56,523.451277
122.087231,210,523.64544
163.812979,158,523.789882
42.589027,85,523.86877
498.495182,1000,525.146965
555.111983,1000,526.143747
208.08129,452,526.587562
66.639113,105,526.686805
388.701569,1000,532.364303
487.955633,1000,533.345191
3.737169,18,533.362706
73.349374,72,533.44462
175.268746,405,534.118119
435.529504,1000,535.036144
363.569032,806,535.786345
449.467062,1000,537.050835
208.743161,250,537.27821
189.637858,367,537.61781
264.368731,506,538.085095
3.842949,137,538.222426
478.637873,1000,539.460446
70.434023,105,539.556701
70.273296,168,539.711245
456.076533,1000,541.012364
546.716023,1000,541.97903
434.6922,1000,547.331593
211.446464,487,547.775682
368.734028,585,548.309118
31.854891,85,548.392099
450.891663,607,548.945096
265.274778,708,549.885737
149.338997,421,550.274999
156.43347,298,550.560733
522.984128,1000,551.802928
228.421604,405,552.180393
418.029925,993,553.097684
96.531886,200,553.282136
320.781808,352,553.891535
134.380326,182,554.058696
482.749221,1000,554.97609
156.86876,382,555.325197
446.91336,1000,556.531234
18.182218,44,556.572071
450.972349,1000,557.496332
499.566627,1000,562.563127
67.337538,54,562.619421
438.136923,1000,563.722321
48.929957,81,563.80275
629.720909,1000,565.100413
31.201496,40,565.142987
134.088529,361,565.505539
369.557907,632,566.118003
153.632006,202,566.316627
231.723371,421,567.030426
26.202289,63,567.090736
528.38246,1000,568.061292
233.845449,367,568.418459
667.068052,1000,569.6977
199.146764,429,570.09417
656.135305,1000,571.31137
161.070391,273,571.56266
232.925839,475,571.999907
14.841296,27,572.024648
9.769627,192,572.202405
152.206409,219,572.40315
546.847542,1000,578.074465
507.782777,1000,579.0511
419.305718,1000,580.358699
528.593727,1000,581.349828
611.166065,924,582.661488
440.689385,1000,583.635123
350.325466,700,584.27627
606.230486,1000,585.470561
511.567136,1000,586.394412
646.093339,1000,587.587828
564.739734,1000,592.747289
8.151167,25,592.770487
253.54227,471,593.478637
610.518098,1000,594.397756
555.770278,1000,595.587026
311.881424,568,596.10933
257.885893,339,596.414068
185.610553,241,596.630674
45.243919,64,596.688051
586.337336,1000,597.886889
515.072808,1000,598.810989
371.769392,606,599.360989
138.254105,224,599.843898
217.133709,344,600.160311
178.321828,232,600.370875
488.380379,1000,601.305552
569.433555,831,602.331685
11.040633,18,602.348716
54.367942,53,602.396623
283.785805,447,602.802328
543.351195,1000,607.775712
319.109823,373,608.426464
571.33397,1000,609.34597
745.210182,883,610.540005
612.473461,1000,611.523997
730.746122,1000,612.758286
25.053596,120,612.866866
440.168915,1000,613.791166
783.433813,1000,614.979134
364.925416,452,615.391737
23.950383,24,615.412627
609.809951,1000,616.332312
407.951341,542,617.102452
88.093133,101,617.193428
423.160357,791,617.917774
569.853887,1000,623.07176
176.73155,308,623.663944
148.799812,177,623.832223
357.493707,592,624.38243
694.56134,1000,625.338339
448.506524,1000,626.584751
638.200963,1000,627.517003
762.869369,1000,628.808585
83.664244,88,628.901345
249.798122,270,629.181247
271.20682,306,629.471796
608.89952,1000,630.701374
717.969851,1000,631.64413
573.353521,805,632.659741
882.96196,1000,637.746216
405.811522,501,638.215317
757.008899,1000,639.432339
235.104507,315,639.727305
144.363037,161,639.875358
629.327066,1000,641.093212
741.170899,1000,642.002831
362.730537,823,642.755735
275.888543,304,643.313068
495.294984,1000,644.23014
672.809641,1000,645.414064
936.488991,1000,646.326712
134.957718,161,646.474319
563.757665,1000,647.676664
691.774975,1000,652.627481
502.782169,1000,653.811779
79.635095,66,653.877994
579.306344,645,654.469367
75.332193,123,654.584041
627.424462,1000,655.779529
178.641758,182,655.945388
186.415105,211,656.141368
272.016115,300,656.410438
21.674072,31,656.438657
784.778111,789,657.155604
29.902701,42,657.193977
920.527272,1000,658.381683
392.664147,637,658.957721
659.593303,1000,660.14816
316.715577,357,660.478241
278.552585,298,660.748587
515.221246,1000,661.660532
676.334305,1000,666.89537
565.006623,1000,667.820453
600.241131,620,668.673365
532.362165,1000,669.590978
637.457578,1000,670.833817
404.710357,421,671.216007
68.594635,71,671.278742
648.606303,1000,672.199797
754.79461,1000,673.386245
91.9487,129,673.501931
63.49272,59,673.555162
876.311938,1000,674.476581
434.409671,494,675.197832
813.101389,1000,676.114356
65.28737,74,676.180909
194.466603,229,676.389467
692.856892,1000,681.662424
718.426968,1000,682.603041
474.723628,591,683.433747
141.641579,150,683.573117
567.111141,1000,684.508327
679.864166,692,685.153793
781.446771,1000,686.362484
161.835409,182,686.537352
458.35933,597,687.11961
659.158682,935,688.334718
714.012134,1000,689.283223
202.660891,237,689.508209
493.779703,1000,690.750314
495.001451,806,691.492296
761.09926,1000,696.787541
69.457376,76,696.85858
648.976051,1000,697.797241
237.892839,265,698.042537
788.888293,1000,699.271663
644.929441,1000,700.190122
340.11822,375,700.830027
538.805969,646,701.418193
697.493874,1000,702.334937
336.615715,413,702.992866
763.790179,1000,703.90192
745.64936,1000,705.097756
688.849338,1000,706.035609
798.966992,1000,711.410626
765.557363,1000,712.326507
680.993854,864,713.119745
925.188734,1000,714.375369
647.989328,1000,715.350267
132.946676,187,715.818091
429.707341,339,716.137318
973.165313,1000,717.101429
608.932997,1000,718.363747
591.855818,1000,719.313344
874.915047,1000,720.59023
777.313448,1000,721.561524
370.709963,428,726.330472
609.654816,1000,727.590297
956.194128,1000,728.586011
838.169101,1000,729.859203
556.896105,1000,730.846038
980.363157,1000,732.118815
986.280929,1000,733.053259
979.206832,1000,734.27089
732.28961,911,735.115814
834.266731,1000,736.322803
676.798612,1000,741.471907
739.855666,1000,742.698403
966.020477,1000,743.658579
1055.855125,1000,744.916446
297.50651,314,745.232119
795.104859,1000,746.273974
749.010543,754,747.332771
1047.867721,1000,748.263819
653.681044,1000,749.508924
991.358123,1000,750.466666
1049.303708,1000,751.716457
55.590481,46,751.758594
843.24625,1000,756.847399
527.967494,1000,758.124542
409.130575,413,758.518015
936.324776,1000,759.529708
972.754887,1000,760.833863
383.445772,404,761.271611
781.703922,1000,762.24393
473.582557,451,762.971973
764.49255,1000,763.908937
390.669104,324,764.20976
1007.641849,1000,765.405735
161.697956,162,765.55562
1102.228697,1000,766.472324
447.006572,482,767.192457
734.92968,1000,772.194879
135.134564,137,772.321654
971.277385,1000,773.533332
936.319325,1000,774.456011
78.528465,95,774.545195
1052.660588,1000,775.739323
877.109793,1000,776.68969
465.68965,418,777.097008
299.899104,258,777.619446
907.509293,1000,778.628958
918.271723,1000,779.608397
1052.015173,1000,780.914003
1113.837049,1000,781.890687
1128.142786,1000,787.56239
1143.442385,1000,788.518226
838.257428,1000,789.775133
1026.777928,957,790.726384
822.597571,663,791.69574
656.746246,1000,792.676798
379.755597,342,793.005108
1140.704315,1000,794.385402
1084.594222,1000,795.336814
1160.731532,1000,796.558375
1135.563411,1000,797.462938
1034.439518,1000,802.715754
1197.877806,1000,803.631814
1021.506299,1000,804.843662
870.673404,838,805.614731
124.121116,107,805.715538
425.34193,408,806.086589
1086.0397,1000,807.310659
1044.387523,1000,808.286261
1035.24097,1000,809.575404
818.749934,1000,810.584712
694.617678,1000,811.806916
952.938766,872,812.594826
1042.46121,1000,817.656771
1127.377593,1000,818.56988
956.586729,1000,819.776053
754.669105,725,820.452915
1065.935515,1000,821.641803
1168.211456,1000,822.547181
644.492319,1000,823.735765
1027.067996,1000,824.6457
1062.074701,1000,825.833329
1294.047011,1000,826.749419
1123.031289,1000,831.961076
1238.418497,1000,832.881291
453.548802,329,833.183354
1188.049269,966,834.339507
1064.790635,1000,835.253621
335.806906,327,835.551463
1087.895085,1000,836.73594
1151.472041,1000,837.668055
1272.662437,1000,838.949394
651.807623,1000,839.923116
1166.93982,1000,841.166562
466.767638,363,841.525596
1157.131612,1000,846.559387
290.789325,328,847.133935
394.792879,331,847.446357
1119.093372,1000,848.393805
1272.198327,1000,849.659696
64.837402,51,849.712975
1098.015119,1000,850.733664
1208.196259,1000,852.045608
664.831493,1000,853.032863
709.686119,1000,854.330196
251.420442,176,854.500351
1226.796989,1000,855.455421
704.546825,528,856.24784
1001.884696,1000,857.210076
57.259951,60,857.269796
146.618606,126,857.393528
1222.694342,1000,862.380754
942.911789,696,863.022082
1285.118324,1000,863.950622
482.41913,467,864.672288
1253.803998,1000,865.62086
988.762195,757,866.65302
1354.313851,1000,867.582262
1125.92873,857,868.402968
885.024294,1000,869.719631
362.911873,240,869.963918
1206.651167,1000,871.219053
910.151132,1000,876.392956
1196.806988,1000,877.376595
1292.38587,1000,878.646749
1225.61808,1000,879.604515
413.484361,316,880.20751
1214.970937,1000,881.152725
859.769672,1000,882.385602
59.178507,55,882.438949
1161.870279,1000,883.383611
1083.970553,841,884.569646
1129.394856,1000,885.567139
86.760101,79,885.638164
1262.13799,1000,886.899593
1285.899861,1000,891.829997
1267.776674,1000,893.010974
149.620967,120,893.12126
715.801316,539,893.608347
1362.385803,1000,894.527788
1386.462129,1000,895.708813
51.025808,47,895.770564
1372.841505,1000,896.699159
706.339772,1000,897.899216
1382.372739,1000,898.813803
1140.290872,1000,900.000922
484.65773,354,900.321646
1275.821895,1000,901.238523
971.497546,1000,906.124641
809.115997,1000,907.153346
1033.814849,1000,908.41728
1087.437283,1000,909.382762
1092.332111,785,910.45917
560.909985,442,910.876193
1520.381966,1000,911.820024
1279.260902,1000,913.029689
1389.584175,1000,913.963866
1318.421194,1000,915.184616
1386.53386,1000,916.114569
504.054796,357,916.75341
1341.221943,1000,921.974351
1131.14438,1000,923.305101
1431.287711,1000,924.26877
1126.710052,791,925.005318
1397.241418,1000,926.266102
681.732601,484,926.741026
1093.316048,1000,928.030962
1319.789576,1000,929.059796
898.035538,1000,930.361767
715.488543,533,930.87177
1426.045883,1000,931.804513
705.620044,1000,936.324211
1474.534408,1000,937.24933
758.375118,1000,938.486635
494.035695,381,938.921725
1277.233857,1000,940.183738
748.509922,1000,941.166671
1449.047725,1000,942.394305
130.451137,110,942.522151
1383.418846,1000,943.571504
710.342116,485,944.033414
1071.724282,1000,945.274801
1408.583903,1000,946.320152
1280.821068,1000,950.736218
1030.203555,749,951.436694
1478.963595,1000,952.716824
767.891172,1000,953.654168
816.802636,1000,954.895827
963.745942,787,955.638733
766.214557,1000,956.681886
1197.462785,1000,957.957371
1375.699016,1000,958.907526
1282.121123,1000,960.146585
143.730751,96,960.239876
19.573049,19,960.258523
243.651091,167,960.425905
1471.467405,1000,965.818221
942.713704,1000,966.764169
1334.076474,1000,968.062394
354.084938,280,968.34585
1161.700845,1000,969.299598
1400.747934,1000,970.530354
1446.123491,1000,971.466666
1301.586982,1000,972.72481
854.547386,1000,973.776743
1480.918415,1000,975.031314
1437.050474,1000,975.978422
261.568754,200,980.350822
1388.199646,1000,981.618974
393.44466,296,981.957883
1238.498801,1000,982.910003
993.681172,702,983.890787
1218.540728,845,984.707887
1392.50545,1000,985.976579
292.792378,214,986.18053
173.587728,94,986.275257
112.203527,76,986.351121
1383.609678,1000,987.385454
450.224008,378,987.75828
1493.18298,1000,988.973176
1507.44155,1000,989.923148
591.870157,435,990.65624
1119.545116,1000,993.697572
1332.967065,921,994.824718
1191.009108,1000,995.732056
1405.642738,1000,996.923028
1530.058853,1000,997.833577
729.916347,530,998.318328
1576.420188,1000,999.503027
1287.629046,1000,1000.420031
1191.713481,1000,1001.611858
1520.938276,1000,1002.517542
838.845978,1000,1003.711067
1508.309134,1000,1005.673994
260.464675,217,1005.871302
625.652133,450,1006.550412
27.764996,21,1006.569734
368.099866,227,1006.774232
1124.545813,1000,1007.688372
591.959042,436,1008.081511
1473.759742,1000,1009.265169
819.688182,514,1009.733163
760.402236,574,1010.26146
1435.625515,1000,1011.47166
268.781579,179,1011.632025
1481.639394,885,1012.446753
233.454934,158,1012.602078
1385.69002,1000,1013.81649
666.118228,473,1014.292561
1606.251715,1000,1015.551385
1082.527558,666,1019.759631
564.907821,375,1020.105092
1433.677931,1000,1021.429711
923.878438,1000,1022.405011
143.478788,103,1022.507204
1542.13776,1000,1023.770396
909.381831,610,1024.341397
137.505884,111,1024.44999
424.214098,270,1024.702981
778.548452,518,1025.179245
856.033719,1000,1026.449735
242.612314,142,1026.592314
1157.83028,760,1027.318164
1453.354094,1000,1028.545254
784.662623,565,1029.099971
1378.255867,1000,1030.493892
767.171737,1000,1034.862669
1169.035325,1000,1036.397824
1444.457139,1000,1037.501937
1483.843223,1000,1038.948143
981.331786,1000,1040.055321
697.990965,1000,1041.512397
838.96168,1000,1042.629371
1578.485641,1000,1044.070009
1273.426027,868,1045.026211
1138.700786,755,1045.856081
1324.147257,937,1051.757378
1587.785434,1000,1052.791249
1488.680935,1000,1053.975435
1131.318474,757,1054.659874
666.73312,1000,1055.85562
1519.513998,1000,1056.766148
1510.370826,1000,1057.9434
1491.577432,1000,1058.855474
901.662847,1000,1060.043404
1339.591018,1000,1060.960168
938.230214,1000,1064.772029
1393.920659,1000,1065.680726
1466.719202,1000,1066.593168
1541.890796,1000,1067.771992
449.70117,308,1068.05298
796.408979,1000,1069.25278
418.704998,316,1069.539696
849.176373,556,1070.047775
1292.214362,1000,1071.284972
735.457939,469,1071.716244
442.840293,255,1071.952489
1382.8236,876,1072.749489
85.148398,44,1072.789095
1580.429845,1000,1073.9882
669.561705,1000,1074.919978
700.781526,513,1079.678836
261.352024,185,1079.845573
1423.290592,1000,1080.754472
1275.458181,1000,1081.935826
246.894437,152,1082.072165
1379.297306,1000,1082.977968
1530.169569,1000,1084.186681
1004.020101,642,1084.780593
1358.364155,1000,1085.689574
437.083336,292,1086.229381
980.75632,1000,1087.143366
679.715698,413,1087.515881
241.437591,184,1087.683324
1685.214699,1000,1088.869301
554.578625,390,1089.228437
405.201288,297,1089.499378
1485.658529,955,1093.975096
1517.37424,1000,1094.88854
1057.736655,650,1095.749185
1494.024893,1000,1096.661748
333.729424,245,1096.884093
139.038736,122,1096.994227
1556.652334,1000,1098.175606
1092.13772,1000,1099.086423
1163.464825,1000,1100.278797
555.83172,396,1100.639097
1474.780176,1000,1101.556631
272.494062,171,1101.710999
1300.959858,916,1102.819867
196.888348,116,1102.925252
255.223642,185,1103.093749
783.662045,529,1106.401035
188.888685,130,1106.519425
163.190459,109,1106.621009
1365.666996,1000,1107.80182
96.421101,80,1107.87467
1010.034272,657,1108.469534
431.930965,245,1108.692744
1432.114131,904,1109.805563
703.931204,1000,1110.737931
203.845795,164,1110.886202
799.014367,1000,1112.089794
961.716787,1000,1113.055987
1588.100155,1000,1114.283308
1093.870919,682,1114.927019
1560.578334,1000,1116.162553
886.738999,1000,1120.98221
1333.69535,987,1122.232691
1470.763475,1000,1123.205775
771.307097,1000,1124.606858
407.620586,276,1124.919452
69.843837,40,1124.964608
1499.062575,1000,1126.076345
1203.160898,1000,1127.509408
1519.996992,1000,1128.664057
713.277916,1000,1130.115038
1596.610474,1000,1131.300262
1480.999498,1000,1132.891968
1509.421606,1000,1137.889839
902.242437,575,1138.414882
1594.470043,1000,1139.591141
548.832222,402,1139.959992
58.550364,38,1139.993858
438.406198,313,1140.280091
517.420523,381,1140.632511
440.474606,273,1141.174834
1199.052323,1000,1142.104772
1089.035793,1000,1143.291636
1521.536313,1000,1144.202286
1450.965769,1000,1145.381083
8.230309,20,1145.399575
1559.804257,1000,1146.304026
1632.776484,1000,1147.57043
1131.9003,703,1152.223426
721.894009,460,1152.641726
953.511775,1000,1153.831642
1047.798584,756,1154.524377
1553.737422,1000,1155.438665
1613.105009,1000,1156.639644
1107.625715,1000,1157.668561
468.726032,297,1158.223078
1003.123761,1000,1159.163969
1431.694762,1000,1160.351733
191.885219,118,1160.457289
57.571315,48,1160.501646
1449.064854,1000,1161.417445
1428.665707,899,1162.523195
1544.70092,1000,1166.004603
1699.422669,1000,1167.271473
1469.551053,1000,1168.216244
1007.124589,629,1168.802118
1461.290417,1000,1169.982527
1124.399565,700,1170.630903
1192.417182,1000,1171.82623
907.824189,1000,1172.758088
584.11927,376,1173.104167
1468.755534,1000,1174.314888
1654.507115,1000,1175.230494
960.035871,1000,1180.4035
244.203497,158,1180.553894
1604.434823,1000,1181.463259
561.153619,380,1182.079897
1609.153399,1000,1182.997324
1386.851504,864,1183.779808
1036.751482,674,1184.742787
1467.402373,959,1185.651117
944.114056,623,1186.584646
13.334655,15,1186.59933
1183.29621,773,1187.318497
1599.055905,1000,1188.29905
883.691103,541,1189.070772
1676.49226,1000,1189.98918
923.941408,1000,1195.26791
1592.889088,1000,1196.234267
1341.670241,1000,1197.856158
970.799108,594,1198.418853
1529.00408,1000,1199.344826
594.224255,407,1200.006728
1552.647359,1000,1200.997593
1064.874536,1000,1202.310226
1586.248585,1000,1203.249243
1430.331696,1000,1204.519394
1517.601201,1000,1205.480019
695.095873,443,1205.889253
633.960588,389,1210.454132
764.495001,451,1211.194882
1604.765313,1000,1212.152428
1615.27576,1000,1213.413008
1564.873846,1000,1214.376888
1510.604112,1000,1215.625698
771.365003,495,1216.088951
214.060393,129,1216.221258
1249.323672,727,1216.925595
1573.620281,1000,1218.227768
1654.061962,1000,1219.221529
1265.161899,746,1220.239323
1604.49436,1000,1221.263036
356.594042,222,1225.598909
814.306978,539,1226.418331
847.417239,1000,1227.388949
131.743362,95,1227.480623
1506.845981,997,1228.673961
440.102262,294,1228.938933
1680.626183,1000,1229.839784
1641.087288,1000,1231.033836
612.365999,346,1231.347242
166.97074,94,1231.432107
1372.173817,878,1232.226032
1756.422581,1000,1233.413755
1620.480347,1000,1234.320554
731.31201,544,1235.10054
928.089096,579,1235.628863
1686.652431,1000,1240.552461
827.313801,1000,1241.748865
1621.442911,1000,1242.660975
1564.036359,1000,1243.8456
948.19188,1000,1244.765627
1479.39894,981,1245.92819
1552.950697,1000,1246.838537
685.638997,393,1247.196772
1626.312398,1000,1248.39103
1320.16361,1000,1249.302845
1618.838203,1000,1250.495113
1587.04502,1000,1255.429441
1624.666728,1000,1256.617613
1640.186975,1000,1257.531343
1698.123035,1000,1258.726506
747.221046,1000,1259.712915
138.084791,87,1259.805453
1708.992499,1000,1261.03474
486.208257,295,1261.311787
1633.562388,1000,1262.236189
1651.175207,1000,1263.444247
1504.110337,1000,1264.402385
1535.771643,1000,1269.316695
742.427135,468,1269.759635
875.280445,567,1270.303456
819.827489,1000,1271.629725
1690.46789,1000,1272.570108
1612.584835,1000,1273.871533
1619.253406,1000,1274.820441
1075.360985,1000,1276.020906
811.898967,1000,1276.965769
1183.192606,1000,1278.200397
1613.704605,1000,1279.143018
747.333146,452,1279.843505
1830.684417,1000,1284.828209
1111.583643,661,1285.431776
1516.352531,1000,1286.619165
519.083614,282,1286.877141
280.893094,193,1287.053049
1676.274125,1000,1288.236099
1678.640857,1000,1289.145345
1384.219893,1000,1290.369601
1692.411863,1000,1291.313276
800.687083,478,1291.754461
1266.246879,1000,1292.950039
883.068081,1000,1293.886816
1613.312293,1000,1298.964258
1603.632841,1000,1299.951722
1573.233452,1000,1301.202325
1795.752888,1000,1302.178066
948.692487,1000,1303.440168
1053.799801,1000,1304.387829
1694.975717,1000,1305.621043
1439.908436,1000,1306.565835
978.697223,1000,1307.771681
1589.450506,1000,1308.727723
704.64155,1000,1314.286399
1730.140369,1000,1315.225642
1156.684208,1000,1316.484446
1645.403903,1000,1317.418524
1678.409307,1000,1318.670616
1665.476862,1000,1319.593568
1634.709889,1000,1320.798883
161.923587,152,1320.941211
1402.631476,812,1321.691975
542.679192,321,1321.985857
779.854016,1000,1323.216734
1204.769402,778,1323.929912
1297.581191,1000,1329.345515
1856.240169,1000,1330.292608
791.175909,1000,1331.533271
1665.979488,1000,1332.447602
772.164325,1000,1333.756234
1761.933441,1000,1334.686808
1745.978506,1000,1335.694324
1780.92856,1000,1336.924456
1715.297313,1000,1337.859836
1655.881137,1000,1339.112722
1768.170998,1000,1343.397836
1682.630955,1000,1344.632166
921.948207,532,1345.123143
1696.34393,1000,1346.325774
1249.703542,1000,1347.25939
1758.737686,1000,1348.451752
1702.079037,1000,1349.366246
1788.34833,1000,1350.606354
940.725066,1000,1351.58976
1214.301178,700,1352.32871
750.496535,1000,1353.702082
817.950091,1000,1358.894289
1582.625419,1000,1360.20566
1753.835536,1000,1361.177457
1027.055187,1000,1362.437949
1697.876855,1000,1363.416379
1722.82487,1000,1364.685635
581.590455,299,1365.003423
1792.553106,1000,1366.250611
893.311463,1000,1367.217317
1705.650726,1000,1368.140746
371.606893,206,1368.635241
950.226829,552,1369.141855
957.153439,562,1372.946205
715.642619,1000,1374.289899
797.805992,1000,1375.224879
1679.448144,1000,1376.457836
1684.666276,1000,1377.439195
1097.003867,1000,1378.674444
1432.377233,1000,1379.64965
905.884912,511,1380.126021
1715.210137,1000,1381.364191
124.284104,67,1381.428553
802.196253,1000,1382.436424
1266.689243,708,1383.399519
984.042605,1000,1388.436812
1743.627956,1000,1389.732692
1368.488403,738,1390.47214
1721.879726,1000,1391.754095
917.064135,1000,1392.702426
1452.809165,824,1393.480469
1676.750737,1000,1394.748925
1768.456612,1000,1395.672812
1000.731142,539,1396.441424
311.858535,163,1396.592423
881.394145,523,1397.074685
1628.802269,1000,1398.000248
1348.069682,1000,1401.845556
1847.76603,1000,1402.768439
